Id,Name,X,Y,Caption,URL
3,苏联空军烈士墓,114.2760510001,30.5873210000,位于武汉市汉口解放大道1153号。1938年初，苏联空军组成志愿队来华援助中国抗战。一百多名志愿队员英勇献身，其中15位安葬在原汉口万国公墓。1951年武汉市人民政府在解放公园内建立纪念碑。1955年将墓迁至碑后。该墓用花岗石砌成，长32米，宽6.5米，高3米，。墓前立纪念碑，高8米，基长1.7米。上刻“苏联空军志愿队烈士墓”。（第一批）,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559729128404&di=6cb6b44120d05ac333d34a50e3a2f825&imgtype=0&src=http%3A%2F%2Fimg1.qunarzz.com%2Ftravel%2Fpoi%2F201303%2F14%2F3b97eb9f94312121ddb12cfb.jpg_r_640x451x70_76c03e8a.jpg
3,二七惨案烈士纪念碑,114.3270720003,30.6313180000,二七惨案烈士纪念碑位于武汉市汉口江岸二七路10号。为纪念1923年京汉铁路工人大罢工中牺牲的烈士，1958年破土奠基，1962年建成。碑坐北朝南，高12.6米。用280块花岗岩组成。碑身正面镌刻毛泽东的题字“二七烈士纪念碑”，碑身分别刻有浮雕和纪念碑文。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559729204301&di=e442e57a19733d358758275794b2e22d&imgtype=0&src=http%3A%2F%2Fyouimg1.c-ctrip.com%2Ftarget%2F100k0c00000064rr7E030.jpg
3,毛泽东同志在武昌的旧居,114.3056610004,30.5568149997,位于武汉市武昌都府堤41号，是1927年上半年毛泽东同志在武昌从事革命活动时的住地。著名的《湖南农民运动考察报告》在此写成。旧居是栋晚清民居式建筑，坐东朝西，面积为436平方米，砖木结构，青砖黑瓦，四周为风火墙体，三进三天井。原房1956年因修武昌公园而拆除，现在的房屋系1967年按原貌重建，并复原了毛泽东和杨开慧、彭湃、蔡和森等所住房间。,"https://ss0.bdstatic.com/70cFuHSh_Q1YnxGkpoWK1HF6hhy/it/u=334955558,1547502752&fm=26&gp=0.jpg"
3,“八·七会议”会址,114.3064190002,30.5922640004,1927年8月7号，21名中国共产党员冲破腥风血雨的白色恐怖，来到武汉，在这里完成了由大革命失败向土地革命战争兴起的历史性转变。滔滔江水见证沧桑巨变，在共产党人的领导下，江河纵横的武汉如今已变为人、水和谐相处的现代化城市。 ,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559730963324&di=540844a76a310c5a70ec8f3be3459f7f&imgtype=0&src=http%3A%2F%2F5b0988e595225.cdn.sohucs.com%2Fq_mini%2Cc_zoom%2Cw_640%2Fimages%2F20171011%2F69329a659baf4d4c976d104f6608fda4.jpeg
3,向警予烈士墓,114.2810589999,30.5609699998,向警予烈士陵园，坐落于武汉市汉阳区龟山西巅，陵园坐东向西，依山而建，占地面积约8亩，建筑面积5300平方米。1978年5月，为纪念我党早期优秀党员、中国妇女运动的先驱者、模范妇女领袖向警予烈士和中国土地革命战争时期牺牲的烈士而修建。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559731044850&di=b7da460ee4fb0fbb0e54ece3aeca89e6&imgtype=0&src=http%3A%2F%2Fwww.china.com.cn%2Fch-pic%2Fhubei%2Fhubeiview%2Fimages%2F240.jpg
3,汉口汇丰银行大楼,114.3010190003,30.5792609997,汇丰银行大楼，指在中国上海的汇丰银行大楼。在上海外滩中山东一路12号，又名市府大楼，1925年建造，今天是上海浦东发展银行的总部驻地。汇丰在1990年代曾经与上海市政府接触，想购回大楼，但最终因价格原因没有实现。汇丰银行大楼除了华丽，这还是一幢充满历史感的建筑，汇丰银行，市政府和浦东发展银行曾先后使用过此楼。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1560326232&di=eda3340cc0dce66fddfcbc2a2024cbf3&imgtype=jpg&er=1&src=http%3A%2F%2Fimg.mp.itc.cn%2Fupload%2F20161016%2F29e44300d8ce4e8d8ba4197c79291255_th.jpeg
3,汉口花旗银行大楼,114.3025760002,30.5805030003,位于武汉市汉口沿江大道97号。美国花旗银行汉口分行大楼建于1921年。其业务为存款、放款、储蓄、押汇、国际汇兑等，还在汉口发行纸币60万元。1950年停业。旧址为一栋五层花岗岩结构楼房。东北两面贯通立面并列巨柱形成柱廊，柱头采用爱奥尼涡卷纹雕饰，西南两面直接在墙上开窗，具有古希腊建筑风格。二楼为汉口美孚洋行办公处。（第三批）,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1560326177&di=059f7c0725f79850b15699317a8c06c0&imgtype=jpg&er=1&src=http%3A%2F%2Fs14.sinaimg.cn%2Fmiddle%2F49692697gb2c02a21320d%26amp%3B690
3,湖北共进会旧址,114.3161999998,30.5810840001,共进会机关旧址位于湖北省武汉市汉口上海街楚善里28号（原宝善里14号）。共进会在日本东京成立后，孙武等先后回国运作革命，在汉口鸿顺里等地设立机关。,"https://ss1.bdstatic.com/70cFvXSh_Q1YnxGkpoWK1HF6hhy/it/u=3243369160,2117453089&fm=26&gp=0.jpg"
3,李汉俊墓,114.3536219998,30.5648600002,李汉俊（1890—1927），湖北潜江人。中国共产党第一次代表大会代表。早年留学日本，接受马克思主义。回国后积极宣传马克思主义，大力推进建党工作，为召开中共一大做出了卓越贡献。1922年回武汉组织学生、工人开展革命活动。1927年被反动军阀杀害，年仅37岁。,"https://ss3.bdstatic.com/70cFv8Sh_Q1YnxGkpoWK1HF6hhy/it/u=2540979916,800593265&fm=26&gp=0.jpg"
3,贺胜桥北伐军阵亡将士陵园,114.1349909998,30.3051659997,贺胜桥北伐阵亡将士陵园平面略呈不规则长方形，北宽南窄，西南低，东北高，依地势形成三层阶梯式结构，长约285米，宽约25米，四周用块石混凝土建成围墙。基座1．6米、上为0．6米高的露孔栏杆。1980年6月由武昌县人民政府拨款进行维修。陵园东紧临107国道有三孔式门楼，为1993年武昌县人民政府修建。1996年10月、2003年12川武汉市人民政府拨专款进行了全面维修和环境整治。园内由南向北依次为纪念墓、纪念亭、纪念砷等纪念建筑。,"https://ss2.bdstatic.com/70cFvnSh_Q1YnxGkpoWK1HF6hhy/it/u=3256441521,3528608055&fm=26&gp=0.jpg"
3,孙中山先生铜像,114.2915760001,30.5749620002,孙中山铜像位于汉口六渡桥的三民路，建成于1933年。1992年定为湖北省省级文物保护单位。,"https://ss0.bdstatic.com/70cFuHSh_Q1YnxGkpoWK1HF6hhy/it/u=1163663531,8494379&fm=26&gp=0.jpg"
3,黄兴铜像,114.2810589999,30.5609699998,在汉阳龟山东麓。建造于1933年。江小鹣设计创作，武汉市茂隆营造厂承建。初立于武昌蛇山奥略楼后。1955年，因建设长江大桥暂迁于蛇山黄鹤楼剧场东侧。1985年10月正式迁现址。铜像面对长江，背依龟山。通高5米，麻石基座高3米。黄兴先生衣着西装，手撩大衣襟，气宇轩昂。,"https://ss3.bdstatic.com/70cFv8Sh_Q1YnxGkpoWK1HF6hhy/it/u=325496118,2869814877&fm=26&gp=0.jpg"
3,史沫特莱旧居,114.3033459997,30.5881790000,位于武汉市江岸区鄱阳街32号。艾格妮丝·史沫特莱（AgnesSmedley）（1892-1950），美国人，新闻工作者，同情和支持中国人民的解放事业。1938年，来华采访中国抗日战争，居住于此。这里当时是汉口圣公会鄂湘区主教鲁兹的住宅。鲁兹(Bishop.Roots)，美国人，中文名吴德斯。1904年至1938年在汉口传教，他同情和支持中国人民的反帝反封建革命斗争，其住地成为辛亥革命志士、进步的新闻记者和中共领导人的活动场所。旧居坐东南朝西北，是两栋西式二层砖木结构的楼房，建筑面积646平方米。（第三批）,"https://ss3.bdstatic.com/70cFv8Sh_Q1YnxGkpoWK1HF6hhy/it/u=58857803,1181356882&fm=26&gp=0.jpg"
3,宋庆龄汉口旧居,114.3063200002,30.5930940000,宋庆龄汉口旧居在汉口沿江大道的黎黄陂路口，有一座高三层的小楼。它有着杏黄色的外表和纪念碑似的塔楼，是座典型的俄罗斯风格建筑。塔楼高四层，方形，连接起靠黎黄陂路和沿江大道的两侧主立面，是小楼的亮点。特别是建造在塔楼每层越向上越小的窗户，在不规则中跳跃，使小楼显得独特新颖。,"https://ss0.bdstatic.com/70cFuHSh_Q1YnxGkpoWK1HF6hhy/it/u=2264369157,246626665&fm=26&gp=0.jpg"
3,国民政府第六战区受降堂旧址,114.2768780004,30.5909989996,国民政府第六战区受降堂旧址在汉口中山公园内西北角，东临胜利广场，西依人工湖，是一座平顶厅堂式的横列建筑，长34米，宽12米，面积约400平方米。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559730068009&di=8cedb60fbadbeb1526b795da258c34fd&imgtype=0&src=http%3A%2F%2Fs7.sinaimg.cn%2Fmw690%2F0028KmMlzy70ydrwWVM76%26690
3,孙武、吴兆麟墓,114.4338960000,30.5436230002,位于武汉市洪山区伏虎山。孙武(1880-1939)、吴兆麟(1882-1941)都是辛亥革命武昌起义的主要领导人之一。分别于1939和1941年病逝，安葬在伏虎山。（第四批）,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1560324757&di=dcf4853b61466f4de9f027427354b424&imgtype=jpg&er=1&src=http%3A%2F%2Fp2.ssl.cdn.btime.com%2Ft01ea0e3ff22733597f.jpg%3Fsize%3D600x399
3,张森墓,114.3805590000,30.5233719998,位于武汉市武昌区卓刀泉。张森（1887—1928），辛亥革命时期参加革命，是北伐军著名将领，后因积劳成疾病逝，也是北伐战争中去世的最高级别将领之一。（第四批）,"https://ss2.bdstatic.com/70cFvnSh_Q1YnxGkpoWK1HF6hhy/it/u=3426024656,3156206200&fm=15&gp=0.jpg"
3,郝梦龄墓,114.4338960000,30.5436230002,位于武汉市洪山区伏虎山。郝梦龄（1898—1937），抗日战争时期著名将领，1937年10月在山西忻口抗击日本侵略军时壮烈殉国，以国葬礼安葬。（第四批）,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559729926228&di=2cf53d46911b80010bc90fd0a33b58a1&imgtype=0&src=http%3A%2F%2Fimg1.cache.netease.com%2Fcatchpic%2FB%2FB8%2FB8700E073CA124AFEF3036706A40FDC6.jpg
3,吴光浩烈士旧居及墓,114.4273850001,30.9678869996,位于武汉市黄陂区王家河镇。吴光浩（1906—1929），1926年毕业于黄埔军校，在黄麻起义中任副总指挥，后任中国工农革命军鄂东军第二路军司令，1929年牺牲。（第四批）,https://gss2.bdstatic.com/9fo3dSag_xI4khGkpoWK1HF6hhy/baike/c0%3Dbaike220%2C5%2C5%2C220%2C73/sign=5e22b160a9cc7cd9ee203c8b58684a5a/e1fe9925bc315c60c625c16287b1cb134854778f.jpg
3,抱冰堂,114.3190629997,30.5480460000,抱冰堂建于1909年，是清末两湖总督张之洞的生祠，也是辛亥革命百年重要建筑，目前是张之洞纪念馆。位于武汉市武昌蛇山南腰，首义公园内，湖北省图书馆东边。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559729731899&di=a13c186ff782ea5f6afd944524534f0b&imgtype=0&src=http%3A%2F%2Fs16.sinaimg.cn%2Fmw690%2F001nJQopgy6RBoMNkjt3f%26690
3,汉口麦加利银行大楼,114.3081590004,30.5938180001,麦加利银行大楼位于外滩中山东一路18号大楼，是一幢三层砖木结构的英国风格建筑，解放前叫麦加利银行大楼，解放后易名为春江大楼。大楼由公和洋行设计，英商德罗·考尔洋行承建。占地面积1755平方米，建筑面积10256平方米，钢筋混凝土结构，外观呈文艺复兴时期的建筑风格。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1560322449&di=f538fdb030dd243b91dcb426622ff8a5&imgtype=jpg&er=1&src=http%3A%2F%2Fs1.sinaimg.cn%2Fmw690%2F002UnMfCgy6HF8u1T20f0
3,汉口俄商新泰大楼,114.3563349999,30.6721849996,新泰大楼位于武汉江滩对面，建于1924年，景明行设计，古典主义建筑，入口设在转角上，顶部有椭圆形穹隆塔楼，永茂昌营造厂承建。该楼高31米，5层，砖混结构。虽仍保留了三段构图和圆柱以及塔楼等古典主义风格，但却省去了烦琐的雕刻和装饰，整座建筑显得既庄重又较简洁。   现为国家发展计划委员会国家物资储备局设计院。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559727527428&di=80a0e10e2efc23ce6323f6ad7454dfad&imgtype=0&src=http%3A%2F%2Fzt.cjn.cn%2Fzt2014%2Fczzewlcd%2Fdfcg%2F201408%2FW020140808369826986906.jpg
3,汉口上海路天主堂,114.3032129999,30.5847379996,上海路天主教堂也称为汉口圣若瑟堂，位于湖北省武汉市汉口区上海路16号，为天主教汉口教区主教座堂。教堂于1874年动工，1876年落成。耗资12万法朗。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559727496248&di=7cbb0aa2db4b9b87a1f018472690f9f5&imgtype=0&src=http%3A%2F%2Fimg.ph.126.net%2Fp5WqXcSnIvRhO9pmPqbDkw%3D%3D%2F3296353452259100118.jpg
3,汉口美国领事馆旧址,114.3050839998,30.5975860003,1861年4月，汉口被作为对外通商口岸的第二个月，美国即在武汉设立了领事馆。开馆之初，馆址在汉阳。1905年，随着这座红色的巴洛克风格的领事馆大楼落成，美国领事馆迁至汉口。,http://picuser.city8.com/news/image/2015112m/635820751302721616%E6%B1%89%E5%8F%A3%E7%BE%8E%E5%9B%BD%E9%A2%86%E4%BA%8B%E9%A6%86%E6%97%A7%E5%9D%801.jpg
3,汉口英商电灯公司旧址,114.3056469997,30.5890529998,汉口英商电灯公司旧址位于武汉市汉口天津路。建于1905年，景明洋行设计，汉协盛营造厂施工。三层砖混结构，文艺复兴式风格，建筑面积2983平方米，红屋瓦面，仿麻石外墙，顶部建有钟楼。该旧址是武汉城市工业发展史的重要见证。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559727307686&di=8ba11d87cccbc9884a3f774ec6cffd7f&imgtype=0&src=http%3A%2F%2Fs3.sinaimg.cn%2Fmw690%2F0018LUzLzy77Hk5Ul2222%26690
3,汉口英商和利冰厂旧址,114.3065429997,30.5966549996,汉口英商和利冰厂旧址位于武汉市江岸区岳飞街。建于1904年，原为法国侨民的住宅，1907年转给和利冰厂，并进行了改造。二层砖木结构，建筑面积1286平方米。巴洛克式建筑风格，阳台与窗台均挑出半圆形，整体呈波浪式弧线，是武汉优秀的工业遗产建筑。,"https://ss1.bdstatic.com/70cFuXSh_Q1YnxGkpoWK1HF6hhy/it/u=824091556,51200755&fm=15&gp=0.jpg"
3,汉口美国海军青年会旧址,114.3063200002,30.5930940000,旧址位于武汉市江岸区黎黄陂路。建于1913年，四层砖木结构，建筑面积1546.99平方米。属巴洛克式建筑风格。整座建筑以中部为轴，两侧对称布置。正立面为纵向三段式划分。主入口居于正中，并用双肢爱奥尼克柱加以强化。该旧址是武汉近现代优秀历史建筑的代表作。（第五批）,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559727191590&di=b10eb81b223c6bf60d93da0f8a2c9a20&imgtype=0&src=http%3A%2F%2Fpic29.huitu.com%2Fres%2F20150322%2F626517_20150322144213208314_1.jpg
3,唐生智公馆旧址,114.3142550001,30.6060840001,唐生智公馆旧址位于武汉市江岸区胜利街。唐生智（1889-1970），字孟潇，湖南东安人。曾任国民革命军第八军军长、北伐军前敌总指挥，第四集团军总司令，湖北省政府主席，南京国民政府军事参议院院长，全国人大常委会委员、全国政协常委、民革中央常委等职。旧址建于1913年，三层砖混结构，，是北伐时期唐生智的住宅具有较高的历史价值。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559727158901&di=3ae0c713c5449d8a6440ae872ba06a8a&imgtype=0&src=http%3A%2F%2Fp.cgmol.com%2F20180424%2Fb_51333_20180424221148755231995.jpg
3,汉口赞育药房,114.3050839998,30.5975860003,武汉汉口赞育药房,"http://img3.imgtn.bdimg.com/it/u=1146676436,2916500695&fm=15&gp=0.jpg"
3,汉口电话局旧址,114.3055339999,30.5902569996,口电话局旧址位于武汉市江岸区合作路。建于1915年，英商通和有限公司设计，魏清记营造厂施工。四层钢筋混凝土结构。底层仿麻石粉刷，做横向线槽。上部窗间墙竖向划分。入口置于正中，用古典柱式强调、上方顶部做有一个三角形牌面。三层设水平腰线，临街面设有出挑阳台。该旧址是武汉城市工业发展史的重要见证。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559728096117&di=98d2a128ce29d3eedb6841efbea4cbc1&imgtype=0&src=http%3A%2F%2Fp2-q.mafengwo.net%2Fs9%2FM00%2F8B%2FFB%2FwKgBs1gX5QmADMmqAAwpIDoEp-Q94.jpeg%3FimageView2%2F2%2Fw%2F680%2Fq%2F90%257CimageMogr2%2Fstrip%2Fquality%2F90
3,汉口景明大楼,114.3041370002,30.5899360000,景明大楼的建筑风格已经受到新建筑运动的影响，外观处理趋于简洁现代，简化了古典的装饰，内部平面布局也很紧凑。第二次世界大战后，景明洋行停办，景明大楼改为一座外侨公寓。,"https://ss3.bdstatic.com/70cFv8Sh_Q1YnxGkpoWK1HF6hhy/it/u=2262944573,3892207514&fm=26&gp=0.jpg"
3,汉口交通银行旧址,114.3142550001,30.6060840001,交通银行原为旧中国四大官僚资本银行之一，1907年11月，邮传部为经理铁路、电报、邮政、航运四项事业的收付，向慈禧和光绪奏请设立交通银行。总行设立后第二年（1909年）4月，便设立了汉口分行。交通银行是中国最早的发钞行之一，成立后做的第一件事，就是负责借款赎回京汉铁路。,http://y2.ifengimg.com/cd3958167fe49108/2013/0828/rdn_521dacbcccc90.jpg
3,汉口平汉铁路局旧址,114.3142550001,30.6060840001,汉口平汉铁路局旧址位于武汉市江岸区胜利街。建于1911年，4层建筑，结构砖木，外墙为青灰色铁砂砖砌筑，平面呈王字型布局，中部入口设门斗，两翼突出做成骑楼，行人可从底层空廊中通过，其建筑特色对丰富城市街道空间具有特殊的作用。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559728313334&di=6ce254bc878d92cf83fa5d6bf6174114&imgtype=0&src=http%3A%2F%2Fqcloud.dpfile.com%2Fpc%2FdTTdGvMkPU1I6qdXiOmmfZBsO1iDEsToNqaTff4dXForu7nMSCtlSj7iGU77jW6uTYGVDmosZWTLal1WbWRW3A.jpg
3,汉口盐业银行大楼,114.2936729997,30.5821180001,汉口平汉铁路局旧址位于武汉市江岸区胜利街。建于1911年，4层建筑，结构砖木，外墙为青灰色铁砂砖砌筑，平面呈王字型布局，中部入口设门斗，两翼突出做成骑楼，行人可从底层空廊中通过，其建筑特色对丰富城市街道空间具有特殊的作用。,"https://ss2.bdstatic.com/70cFvnSh_Q1YnxGkpoWK1HF6hhy/it/u=3098681193,2575268415&fm=26&gp=0.jpg"
3,汉口商业银行大楼,114.2985289997,30.5890129998,位于武汉市江岸区南京路。建于1931年，为局部六层钢筋混凝土结构，平面呈方形，整体造型呈围合状态，占地面积1100平方米，建筑面积4730平方米。此大楼总体上属于西方古典风格，局部有一些中式的建筑特征。日军占领武汉后，该楼被汪伪汉口特别市政府征用，1938年11月26日武汉汉奸治安维持会在此成立，1939年4月20日汉口特别市政府在此成立。该大楼是武汉近现代公共建筑的代表作之一。（第五批）,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559728414315&di=e409658e2c0e8e14de01a4a85c5a293e&imgtype=0&src=http%3A%2F%2Fpic29.huitu.com%2Fres%2F20150322%2F626517_20150322150558707392_1.jpg
3,中南局招待所旧址,114.3328679996,30.6560910003,位于武汉市江岸区。1953年2月，中南局公安部在此设立中南局-招待所，负责接待来汉的中央-和外国要员。毛泽东、刘少奇、罗瑞卿等同志都曾下榻此处。旧址始建于20世纪30年代初，西方别墅式建筑，砖混结构。具有较高的历史和艺术价值。（第五批）,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559728507286&di=7f2e218e14bb749b681cd3bbd16110b1&imgtype=0&src=http%3A%2F%2Fpic84.huitu.com%2Fres%2F20160812%2F582898_20160812140447130392_1.jpg
3,武汉防汛纪念碑,114.3161999998,30.5810840001,防洪纪念碑建于1969年，是为“毛泽东同志为武汉人民战胜1954年洪水题词”而建的纪念碑。该碑地处武汉市汉口滨江公园江堤上，面向大江，占地1160平方米。台基高4.9米，正面与两侧设宽大台阶，四周围以护栏。碑身高37米，碑顶立直径1.8米五角红星，下饰红绸、葵花簇拥天安门图案。碑身正面镶嵌乳白色大理石，上有用铝板镀金制成的毛泽东亲笔题词：“庆贺武汉人民战胜了一九五四年的洪水，还要准备战胜今后可能发生的同样严重的洪水。”题词上部红瓷砖上还嵌有毛泽东头像。基座正面镌刻毛泽东诗词《水调歌头·游泳》，左右侧面为武汉人民抗洪抢险大型浮雕，构图完整，造型生动，气势雄伟。1983年武汉市人民政府公布为市级文物保护单位。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559728539721&di=36dc7e688e36413128bf7cb162f42751&imgtype=0&src=http%3A%2F%2Fdpic.tiankong.com%2Fbs%2Fai%2FQJ7103383574.jpg%3Fx-oss-process%3Dstyle%2Fshow
3,中共中央军委办事处旧址,114.3536219998,30.5648600002,位于武汉市武昌区中和里。1927年，中共中央军委迁武汉，在此设武昌办事处。旧址坐南朝北，占地面积约1000平方米，为四幢对称的里弄式二层楼房，砖木结构，红瓦坡顶。该旧址是中共中央军委早期活动的重要见证。（第五批）,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559728676868&di=7707b91c102c09ca0afe718721c5ea46&imgtype=0&src=http%3A%2F%2Fwww.zgdsw.org.cn%2FNMediaFile%2F2013%2F0509%2FMAIN201305091450000546223222947.jpg
3,武泰闸,114.3047529999,30.5321920001,清光绪二十五年至三十二年间（1899~1906），湖广总督张之洞主持修建了武泰闸。2008年3月，湖北省政府正式将武泰闸列入省级文物保护单位予以保护。,"https://ss1.bdstatic.com/70cFvXSh_Q1YnxGkpoWK1HF6hhy/it/u=797969248,637479849&fm=26&gp=0.jpg"
3,武昌一纱厂旧址,114.3360669996,30.6012009997,"位于武汉市武昌区临江大道。武昌第一纱厂原称商办纺织股份有限公司，1919年建成，是辛亥革命后武汉地区第一个由民族资本家创办的纺织工厂。现仅存厂部办公楼。三层砖混结构，正面设二层外廊，古典爱奥尼柱式，中部入口略为凸出并建钟楼，外观造型严谨对称，又富于形体和线型变化，形似""新巴洛克""建筑。该大楼是近代民族资本主义工业发展的重要见证，具有较高的历史和艺术价值。（第五批）",https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559728863531&di=f72422513459aa4e483c536d55419c10&imgtype=0&src=http%3A%2F%2Fs2.sinaimg.cn%2Fmw690%2F002498T0zy7b5STb93H21%26690
3,阅马场孙中山铜像,114.3151930002,30.5455730002,阅马场孙中山铜像在辛亥革命武昌起义军政府旧址（红楼）大门前，矗立着一尊孙中山铜像。孙中山铜像身著中国传统服装长袍马褂，左手持有礼帽，右手手握拐杖，背衬红楼悬挂着的十八星旗，庄严肃立，持重安详，目光炯炯，与黄兴拜将台遥遥相望。,"https://ss3.bdstatic.com/70cFv8Sh_Q1YnxGkpoWK1HF6hhy/it/u=3747456211,2949549840&fm=15&gp=0.jpg"
3,孙中山纪念碑,114.3195840003,30.5479720002,孙中山纪念碑建于1928年，1930年落成。碑的造型可以说是独具匠心、构思非常奇巧的，它远看犹如一个巨大的“文”字耸立天穹。孙中山名文，号逸仙，碑上的“文”字则暗含了孙文的意思。细看铜像和碑身是“文”字的一点，两边的阶梯交叉而上，构成“文”字的一撇和一捺。碑座正面刻有“亲爱精诚”四个大字。“亲爱精诚”是军校的校训，其意是，大家要互助互爱，真诚合作。纪念碑四面都刻有碑文。,"https://ss2.bdstatic.com/70cFvnSh_Q1YnxGkpoWK1HF6hhy/it/u=164853692,2318839320&fm=26&gp=0.jpg"
3,田桐墓,114.3161999998,30.5810840001,田桐墓位于武汉市武昌洪山南坡广州军区武汉总医院内，是武汉市著名的辛亥革命遗址之一。该墓始建于1930年。墓碑上刻“田梓琴先生之墓”。墓前原有墓表及墓道，已毁。墓冢基本保存完好。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559732875162&di=17ba272e4a920e07e46caf6eaf468690&imgtype=0&src=http%3A%2F%2Fpic.baike.soso.com%2Fugc%2Fbaikepic2%2F13555%2F20160810181826-712649554.jpg%2F800
3,国民政府军事委员会政治部第三厅旧址,114.3169969997,30.5575539996,国民政府军事委员会政治部第三厅旧址，位于武昌昙华林武汉市第十四中学内。国民党军委会政治部是1938年初第二次国共合作时期在武汉成立的。 第三厅则是由共产党领导下的进步人士组成。厅长是郭沫若。最初设五、六两处，以后又增设第七处，组织机构较一、二两厅为大。五处处长胡愈之，六处处长田汉（寿昌），七处处长范寿康。三个处分管动员工作、艺术宣传、对敌宣传等业务。厅长办公室主任秘书阳翰笙，科长有洪深、杜国庠（守素）、郑用之、冯乃超等人。,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1560327571&di=46715d235711616a425a781c68927d1d&imgtype=jpg&er=1&src=http%3A%2F%2Fhbwh.wenming.cn%2Fjwmsxf%2F201409%2FW020140928604954722944.jpg
3,张难先旧居,114.3190629997,30.5480460000,位于武汉市武昌区蛇山山麓。张难先(1874-1968)，湖北沔阳(今仙桃市)人，1911年参加武昌起义。抗日战争末期，在中国共产党的统一战线政策的影响下，逐渐转向支持民主活动。新中国成立后，曾任中南军政委员会副主席、全国人大常委会委员。旧居系二十世纪二十年代，张难先在民国政府任职时所建，又名“灵山窝”，单层砖木结构，张难先在此一直生活至二十世纪五十年代，是研究辛亥首义文化的重要实物。（第五批）,"https://ss3.bdstatic.com/70cFv8Sh_Q1YnxGkpoWK1HF6hhy/it/u=1629208646,3907003193&fm=26&gp=0.jpg"
3,石瑛旧居,114.3169969997,30.5575539996,位于武汉市武昌区昙华林社区。石瑛(1878—1943)，字蘅青，湖北阳新人。中国同盟会会员，曾任众议院议员、北京大学教授、国民党一大中央委员、南京市市长等。被誉为“民国第一清官”。旧居建于二十世纪三十年代末，欧洲十九世纪别墅式建筑，坐北朝南，二层砖木结构，占地面积908平方米，建筑面积326平方米，是研究辛亥首义文化的重要实物。（第五批）,https://timgsa.baidu.com/timg?image&quality=80&size=b9999_10000&sec=1559732419148&di=ea7b3011315be2f009ecf76d106857c2&imgtype=0&src=http%3A%2F%2F5b0988e595225.cdn.sohucs.com%2Fimages%2F20170624%2F6958970fe23b49789762b0d40925ac2f.png
3,东湖毛泽东旧居,114.3704339998,30.5609960001,武汉东湖宾馆内有一片依山傍水的老建筑，古木环抱，随地势起伏，与自然融为一体。这里就是东湖毛泽东旧居，新中国成立后，毛泽东曾31次下榻这里，每次短则十天，长则半年。东湖宾馆（当时叫东湖客舍）是中南海之外毛泽东居住次数最多、时间最长的地方。,"https://ss1.bdstatic.com/70cFvXSh_Q1YnxGkpoWK1HF6hhy/it/u=2689663601,3126997500&fm=26&gp=0.jpg"
3,武昌首义纪念碑,114.3195840003,30.5479720002,辛亥革命武昌首义纪念碑位于湖北省武汉市武昌蛇山南麓首义公园内，东近抱冰堂，西邻梅廊。由湖北省暨武汉市辛亥革命武昌首义七十周年纪念大会筹备领导小组于1981年主持修建，是年10月10日揭幕。,"https://ss0.bdstatic.com/70cFuHSh_Q1YnxGkpoWK1HF6hhy/it/u=483108478,1138992078&fm=15&gp=0.jpg"
